entropy,energy,hybrid,mc_dropout,ensemble
0.075002104,24.13264,12.103822,0.11758006,0.12737456
0.15797913,17.747227,8.952603,0.14511025,0.16167663
0.06449002,18.261234,9.162862,0.035173953,0.04610859
0.07973692,15.883595,7.981666,0.10187439,0.10428296
0.12033913,21.202698,10.661518,0.18638703,0.1805002
0.063726485,18.96154,9.512633,0.11718172,0.20346023
0.03518597,18.947216,9.491201,0.024141362,0.051009137
7.164748e-05,29.68718,14.843626,8.63056e-05,0.000107019805
0.04818194,19.442284,9.745233,0.025788698,0.08426883
0.07913905,16.530525,8.304832,0.11942372,0.1468287
0.067144066,25.749897,12.908521,0.075915426,0.07014735
0.044356965,16.864674,8.454515,0.040922265,0.08636798
0.01120002,21.913568,10.962384,0.011904979,0.036481928
0.12642618,18.85319,9.489808,0.20983449,0.15185589
0.04286107,13.255188,6.6490245,0.05830919,0.0759007
0.10143593,18.881031,9.491234,0.10095112,0.121822864
0.1382564,21.385988,10.762122,0.16081345,0.16710515
0.012224365,19.04379,9.5280075,0.024621462,0.042355582
0.013298492,16.220556,8.116927,0.023443354,0.03336493
0.06920417,14.902176,7.48569,0.0965936,0.15450607
0.11164345,18.752419,9.432031,0.12783678,0.16325349
0.08351161,21.259674,10.671593,0.07240125,0.13475466
0.007977802,15.640492,7.824235,0.010899749,0.059361182
0.0031920099,20.004478,10.003836,0.004293205,0.017166313
0.017723924,29.006044,14.511884,0.015227826,0.0364839
0.060922123,13.751854,6.906388,0.080827735,0.1105611
0.027333587,14.712467,7.3699,0.025845174,0.056045625
0.06762015,17.83965,8.953634,0.08379342,0.043789957
0.059550278,17.908422,8.983986,0.12145436,0.13363749
0.011160626,17.72495,8.868055,0.019142166,0.05573211
0.029516598,26.188072,13.108794,0.04418318,0.05029504
0.12615883,15.884813,8.0054865,0.13253371,0.14673617
0.0295291,26.648598,13.339064,0.07102423,0.046905734
0.08364666,21.820913,10.95228,0.12807785,0.1730769
0.07876607,23.775377,11.927072,0.10050486,0.05350893
0.03689138,13.3219795,6.6794353,0.045262244,0.045617934
0.006358775,22.694351,11.350355,0.013215364,0.02599999
0.07628876,15.076157,7.576223,0.07731184,0.08915905
0.10379989,15.782847,7.9433236,0.11566122,0.1123406
0.05698018,19.241419,9.6491995,0.074322365,0.20455858
0.039130565,14.496524,7.267827,0.040171906,0.0543588
0.012861896,27.23447,13.623666,0.03191599,0.026838372
0.0021257633,22.713886,11.3580065,0.009846253,0.0049772067
0.07309335,13.88453,6.9788117,0.07963042,0.09332495
0.0037667928,28.503769,14.253768,0.0037973388,0.014822115
0.1361822,13.615086,6.8756337,0.1005118,0.10397487
0.13971221,14.352907,7.2463098,0.17001097,0.22044541
0.20701489,23.346752,11.776883,0.23246956,0.19203128
0.10089531,22.169857,11.135376,0.08676905,0.114294805
0.016098581,16.877298,8.446698,0.033343043,0.025838805
0.0031580376,23.085814,11.544486,0.004526534,0.012553057
0.0020356316,27.298983,13.650509,0.0044461745,0.008806925
0.12054912,17.777298,8.948923,0.07619611,0.14219394
0.046055518,29.877272,14.961663,0.03242768,0.085007675
0.11705691,18.897434,9.507246,0.15526244,0.191327
0.06886967,25.909836,12.989353,0.08692452,0.05845025
0.1485552,12.998108,6.5733314,0.15784553,0.14480554
0.100715555,20.898901,10.499808,0.07446185,0.1428236
0.009205255,18.77425,9.391727,0.017783716,0.02999852
0.08252398,27.364784,13.723654,0.1295239,0.19383255
0.09003972,27.555674,13.822857,0.10257692,0.03913553
0.027292674,17.111523,8.569407,0.032173738,0.062354147
0.046550326,23.5055,11.776026,0.063055895,0.06214212
0.018353535,25.61193,12.815143,0.055821072,0.09341899
0.13737822,21.786951,10.962165,0.1842617,0.12144277
0.07295581,16.264961,8.168959,0.0555486,0.04534382
0.052206557,35.603817,17.828012,0.06860748,0.14121422
0.019893153,23.054274,11.537084,0.041101124,0.029456396
0.00043126167,29.337729,14.66908,0.0010394534,0.0022934498
0.16082196,12.19652,6.178671,0.17445098,0.16628718
0.10176825,16.425055,8.2634115,0.11549833,0.17265077
0.16823767,15.241156,7.7046967,0.13941132,0.19759053
0.13125867,24.171778,12.151518,0.13973671,0.16738866
0.03799673,24.15954,12.098768,0.056005925,0.04951032
0.08639563,17.616539,8.851467,0.11786373,0.151053
0.0010864809,22.583221,11.292154,0.0025968775,0.0043317815
0.06752065,16.653324,8.360422,0.085654445,0.07945429
0.0008883396,24.206959,12.103924,0.002522176,0.0053272494
0.007204835,27.814146,13.910675,0.021596808,0.019830488
0.0017900236,25.373413,12.687601,0.0066979253,0.025756147
0.018635333,25.8669,12.942767,0.020560721,0.043241236
0.054325923,13.44803,6.7511783,0.07074132,0.091550045
0.03547219,21.261276,10.648375,0.062510245,0.05729232
0.066058114,16.805939,8.435998,0.043078694,0.06476173
0.111819364,15.478353,7.795086,0.08767872,0.06828956
0.08453026,23.15825,11.62139,0.09377847,0.057387907
0.103994526,16.886805,8.495399,0.0960243,0.056241382
0.026454216,14.34455,7.185502,0.04031211,0.02287696
0.047087528,18.658134,9.352611,0.047709934,0.08898372
0.11599381,14.027729,7.0718613,0.103827454,0.16419354
0.06228991,20.74231,10.4023,0.044868037,0.08880264
0.11517311,15.213537,7.6643553,0.12288276,0.1215852
0.038996715,18.746452,9.392725,0.050156925,0.048738368
0.10071047,14.092436,7.0965734,0.11964669,0.14820819
0.048479605,18.075178,9.061829,0.057468016,0.06744221
0.030296769,18.514395,9.272346,0.06766545,0.10351464
0.0904565,25.862698,12.976577,0.06584123,0.020940967
0.08546653,30.626114,15.35579,0.121045254,0.19914207
0.016669918,23.082684,11.549677,0.017161297,0.051753175
0.040856943,12.599654,6.3202558,0.05443299,0.052810457
0.08716809,22.668427,11.377797,0.117863804,0.13540652
0.0053426144,20.273127,10.139235,0.017708685,0.009308803
0.020476613,18.076881,9.048679,0.046580043,0.036352213
0.12844795,19.833303,9.980876,0.16785151,0.2084081
0.10132621,27.438875,13.770101,0.12780046,0.07990444
0.05614819,17.525238,8.790693,0.08321689,0.089438565
0.05771979,24.132372,12.095046,0.048868522,0.062853426
0.03682953,13.845156,6.940993,0.07276469,0.07683809
0.11145569,19.73527,9.923363,0.08093554,0.18836543
0.03293717,26.628006,13.330472,0.016704097,0.031396713
0.0057709985,21.47955,10.7426605,0.0066101234,0.015014262
0.037673138,16.319374,8.178524,0.058201753,0.05995456
0.035652366,17.177181,8.606417,0.05035795,0.031057786
0.024813302,22.90572,11.465266,0.020685932,0.04805208
0.038602877,20.959923,10.499263,0.045722123,0.07859003
0.04319287,27.315098,13.679146,0.039063126,0.032382626
0.09405718,26.384848,13.239452,0.096107215,0.07835891
0.020171264,16.117153,8.068663,0.073283136,0.14539587
0.051681582,19.035942,9.543812,0.070253775,0.07437752
0.07508616,12.627576,6.351331,0.07816778,0.045683395
0.07014425,11.437966,5.7540555,0.06120102,0.09126104
0.0043020113,24.24771,12.126005,0.006065375,0.027904838
0.05588225,23.052912,11.554397,0.060390208,0.047035646
0.054376587,19.01985,9.537113,0.055987157,0.14840908
0.045946125,14.933497,7.489722,0.05267398,0.15589178
0.045873214,27.176006,13.61094,0.049477186,0.042168293
0.0998941,14.1346855,7.11729,0.0811631,0.12742075
0.06981531,15.5549345,7.812375,0.103449196,0.061654072
0.048507955,18.924946,9.486727,0.061897706,0.061132133
0.09283729,19.777548,9.935192,0.08798059,0.07730302
0.08143442,21.13908,10.610257,0.09203343,0.07588502
0.034747463,20.971277,10.503013,0.09049599,0.07849767
0.071065046,14.929091,7.500078,0.06398281,0.09852376
0.11605604,23.844645,11.9803505,0.15863699,0.17922348
0.10198417,17.434837,8.768411,0.10461225,0.25057632
0.06708457,23.86914,11.968113,0.045017797,0.12666589
0.015158984,21.50629,10.760725,0.03321606,0.06777714
0.07156848,22.53599,11.303779,0.08427965,0.06648499
0.09423742,19.481098,9.787668,0.12766698,0.13670227
0.054549605,18.720148,9.387349,0.03625433,0.054348633
0.0012441206,23.710995,11.856119,0.0028692107,0.029911805
0.07775573,18.843363,9.460559,0.051122822,0.14584552
0.06333344,20.479311,10.271322,0.05977876,0.052673
0.008417899,27.824015,13.916216,0.012125352,0.009704112
0.16492957,18.906528,9.535729,0.20323072,0.23710497
0.05454848,27.678885,13.866716,0.060621057,0.07752892
0.029350655,20.496382,10.262866,0.029703438,0.16633946
0.06482598,26.741367,13.403096,0.06673747,0.09308882
0.018020695,21.325565,10.671793,0.014833935,0.05408359
0.082103424,18.979391,9.530747,0.09886067,0.15227556
0.17590906,13.944149,7.060029,0.12564243,0.14132746
0.09618453,23.399017,11.747601,0.11213155,0.12786423
0.2081744,12.755192,6.4816833,0.2699219,0.27816963
0.1668805,16.290928,8.228904,0.2088656,0.21473575
0.06807869,23.842484,11.955281,0.0687737,0.08188507
0.14157453,11.83853,5.990052,0.15995006,0.114762865
0.086701706,27.262114,13.674408,0.09244042,0.12734568
0.03627073,26.527653,13.281961,0.034406513,0.07314201
0.0080522,30.589085,15.298569,0.015107118,0.049743164
0.068605855,29.126778,14.597692,0.10475395,0.08861426
0.020286566,29.46377,14.742028,0.019185524,0.09137259
0.11646135,19.666636,9.891548,0.15199855,0.1520016
0.13145992,19.766994,9.949227,0.1625702,0.11924234
0.015527301,20.790625,10.403076,0.02887693,0.026972491
0.006599056,21.716047,10.861323,0.011647591,0.0031770426
0.043113135,26.043907,13.04351,0.042037867,0.033345677
0.13611618,16.84742,8.491768,0.18065734,0.19452411
0.15289243,15.678718,7.915805,0.16832826,0.19967243
0.015242444,23.216177,11.615709,0.024999075,0.009990567
0.035950553,22.275557,11.155753,0.018062253,0.018806918
0.0188104,17.678566,8.848688,0.04214469,0.08312648
0.09209054,22.00001,11.04605,0.11018206,0.09558571
0.0037641344,22.326551,11.165157,0.010025275,0.025545914
0.13659239,24.274645,12.205619,0.14962874,0.1947638
0.06355727,24.703224,12.38339,0.046926484,0.16778702
0.113814995,21.25424,10.684028,0.10692788,0.07009131
0.019321725,19.89746,9.958391,0.016999012,0.09094191
0.03782733,17.374954,8.70639,0.0718798,0.054632768
0.044306204,12.89975,6.472028,0.056660373,0.10095297
0.13081962,15.016858,7.5738387,0.12322484,0.12872595
0.17636582,17.868042,9.022203,0.20837133,0.23198743
0.0020683173,26.700716,13.351392,0.0031055168,0.0046639363
0.010260571,19.841635,9.925947,0.015028603,0.06633922
0.067075014,16.43879,8.252933,0.08284744,0.13368355
0.029982211,21.922657,10.976319,0.02728506,0.0028977818
0.057016857,21.821636,10.939326,0.096752,0.09488436
0.13550757,19.97743,10.056469,0.13790019,0.084460765
0.095948316,17.702505,8.899227,0.11212081,0.080959
0.09495266,22.049257,11.072105,0.11143146,0.13131088
0.034135096,11.491401,5.762768,0.051315896,0.05177308
0.00994448,18.235624,9.122785,0.027412195,0.0313316
0.023884954,15.967971,7.995928,0.05497871,0.07391035
0.019280711,22.861795,11.440538,0.030240575,0.052609634
0.07165353,12.94164,6.5066466,0.08062079,0.0384592
0.009688652,19.739677,9.874683,0.008153354,0.008383405
0.07859323,18.314293,9.196443,0.110342726,0.17621008
0.0088507645,25.078714,12.543782,0.026994633,0.027163098
0.21520728,14.883395,7.549301,0.21166377,0.21647044
0.02313719,16.155615,8.089376,0.036020264,0.1406003
0.12689064,13.585333,6.8561115,0.13906914,0.10235337
0.039912816,25.08069,12.560302,0.045790236,0.04812665
0.0421188,25.502575,12.7723465,0.062072076,0.12705259
0.057210483,15.984336,8.020773,0.10715383,0.110981114
0.008286993,18.880114,9.4442005,0.014154394,0.0067304345
0.00074554986,24.614458,12.307602,0.0015151772,0.004929601
0.049766812,16.755514,8.40264,0.04410266,0.08747614
0.04311978,19.479458,9.761289,0.06978607,0.08413098
0.023820547,20.617987,10.320904,0.07012196,0.16527197
0.15512984,14.73638,7.4457545,0.12854728,0.14197433
0.13863295,14.646436,7.3925343,0.17524093,0.13589299
0.06811898,15.708784,7.8884516,0.0673477,0.10700629
0.10867089,14.134309,7.12149,0.13745753,0.20972654
0.09423216,20.086681,10.090457,0.12779087,0.10237339
0.1749317,16.464842,8.319887,0.22094887,0.28899089
0.06767017,30.53264,15.300156,0.08386565,0.06578636
0.095276825,23.124176,11.609726,0.088135056,0.14838275
0.03367516,20.634085,10.333879,0.04780961,0.0811732
0.10114298,21.592388,10.8467655,0.17195049,0.13463879
0.016864544,14.369677,7.1932707,0.037783097,0.06583724
0.0023393997,23.65515,11.828745,0.003495587,0.02500624
0.13711318,20.468506,10.30281,0.17631744,0.1625256
0.06859087,18.31786,9.193225,0.05412834,0.0520275
0.050853796,16.939068,8.494961,0.07364501,0.09361843
0.08330202,17.38215,8.732726,0.116670534,0.14790305
0.0526957,24.69789,12.375293,0.05279789,0.05370477
0.0059990888,24.044384,12.025191,0.0034077046,0.026147794
0.06077257,16.982107,8.52144,0.0852479,0.076674834
0.003756275,19.14931,9.576532,0.0059114536,0.044513028
0.053336125,19.66922,9.861278,0.04565001,0.11728472
0.07161294,16.817142,8.444378,0.07739243,0.08318788
0.06535909,18.784233,9.424796,0.040955085,0.056055915
0.010817149,19.160807,9.585812,0.00641352,0.009414697
0.084791996,19.166862,9.625827,0.09587216,0.20323458
0.0027953289,21.650099,10.8264475,0.0042177993,0.011897757
0.008931102,20.69897,10.3539505,0.012830319,0.013773998
0.060880613,14.217842,7.1393614,0.11251415,0.07831111
0.004459034,24.0953,12.04988,0.03384795,0.019353569
0.069897786,16.698807,8.384353,0.069190264,0.16960852
0.0025746336,19.313751,9.658163,0.005726779,0.054704487
0.014192787,17.381355,8.697774,0.005921178,0.020174976
0.021725206,17.457993,8.739859,0.026833387,0.06253114
0.121152446,15.356652,7.7389026,0.1310262,0.13600457
