entropy,energy,mc_dropout,ensemble,hybrid
0.1110703,0.041840795,0.00031559728,0.0032207817,0.15062419
0.14676268,0.14614098,0.0007944554,0.030195475,0.20979993
0.1455144,0.053281955,0.00065309554,0.027474254,0.19984627
0.18353082,0.24776056,0.00071161985,0.01817882,0.27024448
0.13600406,0.04760538,0.00061173737,0.019063547,0.18603311
0.1867242,0.4311245,0.0012007058,0.022325814,0.29091907
0.17663798,0.13652492,0.0009794086,0.04253444,0.25076616
0.12149237,0.11976472,0.00072562695,0.017748013,0.1720984
0.1921748,1.090552,0.0010561198,0.031824574,0.35682535
0.1314828,0.20305699,0.0008802265,0.036434785,0.19344285
0.11901659,0.23239307,0.00089366734,0.029450357,0.17858665
0.2602499,1.2601159,0.0010789484,0.013253108,0.46709445
0.2080725,0.22916228,0.0019463748,0.020788208,0.30295148
0.21472855,0.43157893,0.00066576153,0.011315942,0.33015653
0.12526803,0.13295688,0.0006194711,0.019704103,0.17854899
0.12037506,0.12000298,0.00092986226,0.034916356,0.17055556
0.11970397,0.029067876,0.0009114146,0.021063894,0.16157982
0.09041938,0.07495883,0.0005854517,0.025716737,0.12464621
0.13217625,0.1970788,0.0005315617,0.004788086,0.19388515
0.17085406,0.58343786,0.0014318526,0.029327467,0.2821666
0.14665037,0.040850922,0.0011404604,0.02724415,0.2003377
0.15961824,0.50496525,0.0012447536,0.015835032,0.25950494
0.16598836,0.1064284,0.00037603453,0.008166574,0.23320024
0.03936376,0.024947582,0.00023294799,0.0063306913,0.04876457
0.15258628,0.29632038,0.00069214404,0.027200475,0.23122332
0.11749716,0.12842818,0.0004772991,0.019797847,0.167272
0.16807292,0.13702528,0.0011151433,0.022678241,0.23882198
0.14707409,0.2986946,0.00095930696,0.016386539,0.2237178
0.18328099,0.28553873,0.0007951632,0.019987047,0.27323344
0.20760022,0.49990472,0.0010031313,0.007554233,0.3262174
0.18024057,0.2623381,0.0006216392,0.005829729,0.26692745
0.15449317,0.49892256,0.0006309673,0.010609075,0.2517974
0.17771009,0.077409476,0.0010663569,0.02027899,0.24704242
0.13824753,0.18021329,0.00069254637,0.016941056,0.20089254
0.107146464,0.060689628,0.0006008893,0.018683836,0.14679784
0.14260127,0.090345144,0.0019927323,0.029808238,0.19904427
0.1299196,2.620407,0.00096160173,0.018247008,0.40488917
0.13819964,0.10428294,0.001181066,0.031816497,0.19411515
0.15857667,0.24385189,0.00062225014,0.0044709966,0.23497105
0.13736062,0.10783983,0.00041684508,0.027711675,0.19325511
0.18906586,0.48497158,0.0006574318,0.012180492,0.2989554
0.12682481,0.46941674,0.0006237775,0.019263387,0.21046278
0.05214795,0.0056167557,0.00057816505,0.0033804104,0.064950064
0.09459377,0.05937995,0.00071002543,0.03696823,0.12911226
0.15131173,0.07584846,0.0008081645,0.0309048,0.20995504
0.2132836,0.87702686,0.000808388,0.014178634,0.3675007
0.14372571,0.12468018,0.0012180656,0.030840173,0.20365252
0.17763962,1.2459736,0.00075921416,0.015456259,0.3502161
